smi:nz.org.geonet/2016p869518,WAKC,2016-11-17T17:19:31.410098Z,,3.047244354
smi:nz.org.geonet/2016p869518,AMBC,2016-11-17T17:19:34.134770Z,,3.047244354
smi:nz.org.geonet/2016p971587,WAKC,2016-12-25T11:42:07.430425Z,2016-12-25T11:42:12.489647Z,3.04988554
smi:nz.org.geonet/2019p683789,WTMC,2019-09-11T00:02:58.388749Z,2019-09-11T00:03:01.178074Z,3.050097073
smi:nz.org.geonet/2019p683789,WIGC,2019-09-11T00:02:58.618760Z,2019-09-11T00:03:01.560083Z,3.050097073
smi:nz.org.geonet/2019p683789,CULC,2019-09-11T00:02:59.445932Z,2019-09-11T00:03:02.961711Z,3.050097073
smi:nz.org.geonet/2019p683789,SCAC,2019-09-11T00:03:02.228221Z,2019-09-11T00:03:07.692529Z,3.050097073
smi:nz.org.geonet/2019p683789,LSRC,2019-09-11T00:03:03.657446Z,2019-09-11T00:03:09.448132Z,3.050097073
smi:nz.org.geonet/2019p683789,WAKC,2019-09-11T00:03:03.371429Z,2019-09-11T00:03:09.448539Z,3.050097073
smi:nz.org.geonet/2016p865163,CULC,2016-11-16T02:39:05.445200Z,2016-11-16T02:39:12.288582Z,3.0502419
smi:nz.org.geonet/2016p865163,WAKC,2016-11-16T02:39:09.878681Z,,3.0502419
smi:nz.org.geonet/2016p865163,AMBC,2016-11-16T02:39:11.637940Z,,3.0502419
smi:nz.org.geonet/2017p059322,WAKC,2017-01-22T22:47:14.960945Z,2017-01-22T22:47:20.033536Z,3.050285743
smi:nz.org.geonet/2016p119694,KPOC,2016-02-14T06:53:23.413055Z,2016-02-14T06:53:26.940220Z,3.050351258
smi:nz.org.geonet/2016p119694,DSLC,2016-02-14T06:53:30.193960Z,,3.050351258
smi:nz.org.geonet/2016p119694,WAKC,2016-02-14T06:53:32.217296Z,,3.050351258
smi:nz.org.geonet/2020p765884,ROLC,2020-10-10T09:03:20.561055Z,2020-10-10T09:03:22.083999Z,3.05115146
smi:nz.org.geonet/2020p765884,LINC,2020-10-10T09:03:20.822171Z,,3.05115146
smi:nz.org.geonet/2020p765884,TPLC,2020-10-10T09:03:20.877407Z,,3.05115146
smi:nz.org.geonet/2020p765884,SLRC,2020-10-10T09:03:22.014765Z,,3.05115146
smi:nz.org.geonet/2020p765884,RHSC,2020-10-10T09:03:22.014765Z,2020-10-10T09:03:24.823751Z,3.05115146
smi:nz.org.geonet/2020p765884,CCCC,2020-10-10T09:03:22.988926Z,2020-10-10T09:03:26.068658Z,3.05115146
smi:nz.org.geonet/2020p765884,DSLC,2020-10-10T09:03:23.310299Z,,3.05115146
smi:nz.org.geonet/2020p765884,SMTC,2020-10-10T09:03:23.420770Z,,3.05115146
smi:nz.org.geonet/2020p765884,SHLC,2020-10-10T09:03:23.651757Z,,3.05115146
smi:nz.org.geonet/2015p751971,WAKC,2015-10-06T05:30:31.273408Z,,3.052089823
smi:nz.org.geonet/2015p751971,KPOC,N/A,2015-10-06T05:30:42.038988Z,3.052089823
smi:nz.org.geonet/2016p862045,WTMC,2016-11-14T22:57:56.094831Z,2016-11-14T22:57:59.182622Z,3.053171195
smi:nz.org.geonet/2016p862045,WAKC,2016-11-14T22:58:00.581361Z,2016-11-14T22:58:06.281899Z,3.053171195
smi:nz.org.geonet/2016p894059,WAKC,2016-11-26T19:14:59.737141Z,2016-11-26T19:15:02.931426Z,3.05383041
smi:nz.org.geonet/2016p894059,CULC,2016-11-26T19:14:59.138925Z,,3.05383041
smi:nz.org.geonet/2016p894059,AMBC,2016-11-26T19:15:00.899728Z,,3.05383041
